sex,age,race,education,workclass,occupation,salary-class
Male,30,White,Bachelors,Private,Transport-moving,<=50K
Male,34,White,Bachelors,Private,Sales,<=50K
Male,34,White,Prof-school,Federal-gov,Prof-specialty,>50K
Male,39,White,Assoc-voc,Private,Adm-clerical,<=50K
Male,28,White,Assoc-voc,Private,Adm-clerical,<=50K
Male,53,White,Masters,Local-gov,Exec-managerial,>50K
Male,34,White,11th,Private,Transport-moving,<=50K
Male,21,White,HS-grad,Private,Craft-repair,<=50K
Male,53,White,7th-8th,Private,Farming-fishing,<=50K
Male,54,White,Masters,Self-emp-not-inc,Prof-specialty,>50K
Female,32,White,Some-college,Private,Sales,<=50K
Male,39,White,Bachelors,State-gov,Prof-specialty,<=50K
Female,39,White,Some-college,Private,Machine-op-inspct,<=50K
Male,29,White,HS-grad,Private,Exec-managerial,<=50K
Female,29,White,HS-grad,Private,Prof-specialty,<=50K
Male,43,White,HS-grad,Private,Craft-repair,>50K
Male,39,White,Masters,Private,Adm-clerical,<=50K
Female,45,White,Some-college,Private,Exec-managerial,<=50K
Male,36,White,Some-college,Private,Machine-op-inspct,<=50K
Female,43,White,Some-college,Local-gov,Adm-clerical,<=50K
Female,31,Black,HS-grad,Private,Sales,<=50K
Male,39,White,HS-grad,Private,Exec-managerial,>50K
Female,32,White,Bachelors,Private,Prof-specialty,>50K
Male,45,Black,HS-grad,Local-gov,Craft-repair,>50K
Male,19,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,43,White,Some-college,Private,Prof-specialty,>50K
Male,32,White,Assoc-voc,Private,Transport-moving,<=50K
Female,43,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,34,White,Bachelors,Private,Adm-clerical,<=50K
Male,66,White,Some-college,Self-emp-inc,Prof-specialty,<=50K
Male,37,White,Assoc-voc,Private,Craft-repair,>50K
Female,46,White,Assoc-acdm,Self-emp-inc,Exec-managerial,<=50K
Female,23,White,Bachelors,Private,Prof-specialty,<=50K
Male,41,White,Bachelors,Private,Prof-specialty,>50K
Male,55,White,HS-grad,Private,Handlers-cleaners,>50K
Male,35,White,Prof-school,Self-emp-not-inc,Prof-specialty,>50K
Male,37,White,Bachelors,Private,Prof-specialty,>50K
Male,43,White,Bachelors,Private,Prof-specialty,>50K
Male,30,White,Assoc-voc,Self-emp-not-inc,Craft-repair,<=50K
Female,36,White,Masters,Local-gov,Prof-specialty,>50K
Male,54,White,Bachelors,Private,Sales,>50K
Male,36,White,Bachelors,Federal-gov,Adm-clerical,>50K
Male,78,White,Bachelors,Self-emp-inc,Exec-managerial,>50K
Male,77,White,Bachelors,Private,Exec-managerial,>50K
Female,28,Asian-Pac-Islander,HS-grad,Private,Other-service,<=50K
Male,39,White,HS-grad,Self-emp-not-inc,Craft-repair,>50K
Male,37,Asian-Pac-Islander,Bachelors,Private,Tech-support,<=50K
Male,34,White,Assoc-voc,Private,Prof-specialty,>50K
Female,22,White,Bachelors,Local-gov,Prof-specialty,<=50K
Female,54,White,Bachelors,Private,Other-service,<=50K
Female,21,White,Some-college,Private,Sales,<=50K
Male,36,White,10th,Private,Craft-repair,<=50K
Female,62,White,HS-grad,Self-emp-not-inc,Adm-clerical,<=50K
Male,40,White,Some-college,Private,Sales,>50K
Female,47,Black,Some-college,Self-emp-not-inc,Prof-specialty,<=50K
Male,38,White,Bachelors,Private,Sales,>50K
Male,28,White,5th-6th,Private,Craft-repair,<=50K
Female,46,White,Bachelors,Private,Prof-specialty,<=50K
Male,22,White,Some-college,Private,Other-service,<=50K
Female,37,White,HS-grad,Private,Sales,<=50K
Female,69,White,10th,Private,Machine-op-inspct,<=50K
Male,43,White,Bachelors,Private,Exec-managerial,>50K
Female,53,Asian-Pac-Islander,Bachelors,Private,Other-service,>50K
Female,20,Black,HS-grad,Private,Sales,<=50K
Male,22,White,Bachelors,Private,Prof-specialty,<=50K
Male,48,White,9th,Private,Craft-repair,<=50K
Male,40,White,Masters,Federal-gov,Prof-specialty,>50K
Female,39,White,Some-college,Private,Other-service,<=50K
Male,57,Black,HS-grad,Private,Tech-support,>50K
Male,23,White,10th,Private,Other-service,<=50K
Female,25,White,Bachelors,Local-gov,Prof-specialty,>50K
Male,22,Black,HS-grad,Private,Prof-specialty,<=50K
Male,23,White,12th,Private,Priv-house-serv,<=50K
Male,41,White,Bachelors,Local-gov,Prof-specialty,>50K
Female,25,White,Some-college,Private,Machine-op-inspct,<=50K
Male,58,White,Some-college,Private,Sales,<=50K
Male,33,Asian-Pac-Islander,HS-grad,Private,Sales,<=50K
Male,28,White,Masters,Private,Prof-specialty,<=50K
Female,19,White,11th,Private,Machine-op-inspct,<=50K
Female,44,White,Some-college,Private,Adm-clerical,<=50K
Male,68,White,Preschool,Private,Machine-op-inspct,<=50K
Male,33,White,HS-grad,State-gov,Craft-repair,>50K
Female,24,White,HS-grad,Private,Exec-managerial,<=50K
Male,44,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Male,38,White,Bachelors,Private,Exec-managerial,>50K
Female,31,White,HS-grad,Private,Craft-repair,<=50K
Female,29,White,HS-grad,Private,Adm-clerical,<=50K
Female,65,White,9th,Private,Sales,<=50K
Female,55,White,HS-grad,Private,Adm-clerical,<=50K
Male,49,White,HS-grad,Private,Exec-managerial,<=50K
Female,27,Black,HS-grad,Private,Machine-op-inspct,<=50K
Male,41,White,HS-grad,Private,Sales,<=50K
Male,33,White,Some-college,Self-emp-not-inc,Craft-repair,>50K
Male,22,White,HS-grad,Self-emp-not-inc,Farming-fishing,<=50K
Male,41,White,HS-grad,Private,Prof-specialty,>50K
Male,66,Black,HS-grad,Private,Other-service,<=50K
Male,38,White,Some-college,Private,Sales,<=50K
Male,43,White,HS-grad,Private,Machine-op-inspct,>50K
Male,40,White,Some-college,Local-gov,Handlers-cleaners,<=50K
Male,32,White,Some-college,Private,Sales,>50K
Female,30,White,HS-grad,Private,Sales,<=50K
Male,35,White,Bachelors,Private,Adm-clerical,<=50K
Male,41,White,Masters,Private,Prof-specialty,>50K
Male,33,Amer-Indian-Eskimo,Bachelors,Local-gov,Prof-specialty,<=50K
Male,36,White,Bachelors,Private,Exec-managerial,>50K
Male,33,White,Bachelors,Self-emp-not-inc,Prof-specialty,<=50K
Male,53,White,HS-grad,Private,Exec-managerial,>50K
Male,27,White,Bachelors,Private,Sales,<=50K
Female,22,White,Bachelors,Private,Handlers-cleaners,<=50K
Male,26,Black,HS-grad,Private,Sales,<=50K
Female,64,White,HS-grad,Private,Sales,<=50K
Female,48,White,Some-college,Private,Adm-clerical,<=50K
Female,23,White,HS-grad,Private,Adm-clerical,<=50K
Male,35,White,Bachelors,Self-emp-not-inc,Prof-specialty,<=50K
Male,46,White,Some-college,Private,Sales,>50K
Female,65,White,Some-college,Self-emp-not-inc,Exec-managerial,<=50K
Male,53,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,18,White,5th-6th,Private,Other-service,<=50K
Male,34,White,Prof-school,Self-emp-not-inc,Prof-specialty,>50K
Female,28,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,37,White,Bachelors,Private,Exec-managerial,>50K
Male,59,White,Bachelors,Private,Prof-specialty,<=50K
Female,32,White,Masters,Private,Exec-managerial,>50K
Female,31,White,Bachelors,Private,Prof-specialty,<=50K
Female,25,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,81,White,1st-4th,Private,Prof-specialty,<=50K
Female,47,Black,HS-grad,Private,Other-service,<=50K
Male,39,White,HS-grad,Private,Craft-repair,<=50K
Male,37,Black,Some-college,Private,Other-service,<=50K
Male,44,White,HS-grad,Private,Machine-op-inspct,>50K
Male,37,White,Assoc-acdm,Private,Craft-repair,<=50K
Male,41,White,Some-college,Private,Adm-clerical,>50K
Male,55,White,Some-college,Private,Prof-specialty,>50K
Male,60,White,Bachelors,Private,Sales,>50K
Male,23,White,Bachelors,Private,Sales,<=50K
Female,19,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,45,White,Some-college,Private,Machine-op-inspct,>50K
Female,36,Black,HS-grad,Private,Other-service,<=50K
Male,46,White,Bachelors,Private,Prof-specialty,>50K
Male,48,White,11th,Private,Machine-op-inspct,<=50K
Male,39,White,HS-grad,Self-emp-not-inc,Other-service,<=50K
Male,29,White,Bachelors,Private,Transport-moving,<=50K
Female,39,White,HS-grad,Private,Adm-clerical,<=50K
Female,26,Other,HS-grad,Private,Exec-managerial,<=50K
Male,37,White,Assoc-acdm,Private,Prof-specialty,<=50K
Female,49,White,Some-college,Private,Adm-clerical,>50K
Male,27,White,Bachelors,Private,Sales,<=50K
Male,28,White,10th,Private,Handlers-cleaners,<=50K
Female,35,White,Some-college,Private,Sales,<=50K
Male,17,White,10th,Private,Other-service,<=50K
Male,18,Amer-Indian-Eskimo,HS-grad,Private,Handlers-cleaners,<=50K
Female,33,Other,Some-college,Private,Adm-clerical,<=50K
Male,33,Asian-Pac-Islander,Assoc-acdm,Private,Sales,<=50K
Female,51,White,Some-college,Private,Adm-clerical,<=50K
Female,49,Asian-Pac-Islander,HS-grad,Private,Adm-clerical,<=50K
Male,49,White,Some-college,Self-emp-inc,Exec-managerial,<=50K
Male,41,White,Some-college,Private,Sales,>50K
Female,64,White,1st-4th,Private,Priv-house-serv,<=50K
Male,40,White,Some-college,Private,Prof-specialty,>50K
Female,49,White,HS-grad,Federal-gov,Adm-clerical,<=50K
Female,23,White,Bachelors,Private,Prof-specialty,<=50K
Female,34,White,Some-college,Private,Adm-clerical,<=50K
Male,38,White,11th,Private,Craft-repair,>50K
Male,47,White,Some-college,Self-emp-not-inc,Farming-fishing,<=50K
Female,30,White,HS-grad,Private,Adm-clerical,<=50K
Male,36,White,Assoc-acdm,Private,Adm-clerical,>50K
Female,23,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,47,White,Some-college,Self-emp-not-inc,Exec-managerial,<=50K
Female,61,White,HS-grad,Private,Adm-clerical,<=50K
Male,47,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,56,White,Bachelors,Private,Prof-specialty,>50K
Female,20,White,12th,Private,Sales,<=50K
Female,33,White,HS-grad,Private,Machine-op-inspct,>50K
Male,36,White,HS-grad,Self-emp-not-inc,Farming-fishing,>50K
Male,34,White,Some-college,Local-gov,Protective-serv,>50K
Male,56,White,HS-grad,Private,Transport-moving,<=50K
Female,32,White,Assoc-voc,Private,Exec-managerial,<=50K
Male,26,White,Assoc-acdm,Private,Machine-op-inspct,>50K
Male,49,White,Bachelors,Private,Exec-managerial,>50K
Male,71,White,HS-grad,Private,Protective-serv,>50K
Female,19,White,Some-college,Private,Other-service,<=50K
Female,20,White,Some-college,Private,Tech-support,<=50K
Female,42,White,HS-grad,Private,Adm-clerical,<=50K
Female,51,White,Some-college,Private,Exec-managerial,>50K
Female,38,Black,Some-college,Private,Prof-specialty,<=50K
Male,38,White,10th,Private,Machine-op-inspct,>50K
Male,35,White,Bachelors,Self-emp-not-inc,Exec-managerial,<=50K
Female,24,Black,Bachelors,Local-gov,Prof-specialty,<=50K
Male,40,Black,HS-grad,Private,Adm-clerical,<=50K
Male,21,White,HS-grad,Private,Handlers-cleaners,<=50K
Male,49,White,HS-grad,Private,Transport-moving,<=50K
Male,54,White,HS-grad,Private,Exec-managerial,>50K
Female,52,White,Bachelors,Private,Exec-managerial,<=50K
Female,27,White,Bachelors,Private,Prof-specialty,<=50K
Male,20,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,31,White,Some-college,Private,Machine-op-inspct,<=50K
Female,25,White,HS-grad,Private,Adm-clerical,<=50K
Male,19,White,Some-college,Federal-gov,Handlers-cleaners,<=50K
Male,33,White,Some-college,Private,Craft-repair,<=50K
Male,23,White,Bachelors,Private,Other-service,<=50K
Female,34,White,Masters,Private,Prof-specialty,<=50K
Male,42,White,Bachelors,Private,Prof-specialty,>50K
Female,37,White,Masters,Local-gov,Exec-managerial,<=50K
Female,25,White,Bachelors,Private,Exec-managerial,<=50K
Male,40,White,Assoc-voc,Private,Craft-repair,<=50K
Female,33,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Female,31,White,Some-college,Private,Adm-clerical,<=50K
Male,32,White,Bachelors,Self-emp-inc,Sales,<=50K
Male,54,White,Bachelors,Self-emp-inc,Sales,>50K
Male,32,White,HS-grad,Self-emp-not-inc,Craft-repair,<=50K
Male,29,Black,HS-grad,Local-gov,Transport-moving,<=50K
Male,26,White,Some-college,Local-gov,Prof-specialty,<=50K
Male,39,White,Some-college,Self-emp-not-inc,Farming-fishing,<=50K
Male,57,White,Bachelors,Private,Prof-specialty,>50K
Male,54,White,Some-college,Private,Farming-fishing,<=50K
Male,57,White,10th,Private,Machine-op-inspct,<=50K
Male,23,White,Bachelors,Federal-gov,Prof-specialty,<=50K
Male,27,White,Some-college,Self-emp-not-inc,Exec-managerial,>50K
Male,42,White,Bachelors,Private,Exec-managerial,>50K
Male,31,White,10th,Private,Craft-repair,<=50K
Female,49,White,Masters,Local-gov,Prof-specialty,<=50K
Male,50,White,HS-grad,Private,Craft-repair,<=50K
Female,46,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,37,White,HS-grad,Private,Sales,<=50K
Male,26,White,HS-grad,Private,Craft-repair,<=50K
Female,27,White,Bachelors,Private,Adm-clerical,<=50K
Male,24,White,Some-college,Private,Exec-managerial,<=50K
Male,24,White,HS-grad,Self-emp-inc,Craft-repair,<=50K
Female,29,White,HS-grad,Private,Sales,<=50K
Male,47,White,Bachelors,Private,Prof-specialty,>50K
Male,33,White,Some-college,Self-emp-not-inc,Sales,<=50K
Female,26,White,Assoc-acdm,Private,Prof-specialty,<=50K
Male,20,White,Some-college,Private,Craft-repair,<=50K
Female,25,White,Assoc-voc,Private,Prof-specialty,>50K
Male,57,White,Bachelors,State-gov,Adm-clerical,<=50K
Male,36,White,HS-grad,Private,Transport-moving,<=50K
Male,25,White,Masters,Private,Exec-managerial,<=50K
Male,46,White,Bachelors,Private,Machine-op-inspct,>50K
Male,39,White,HS-grad,Private,Adm-clerical,<=50K
Male,29,White,Some-college,Private,Craft-repair,>50K
Female,18,White,11th,Private,Exec-managerial,<=50K
Male,46,White,Assoc-voc,Private,Tech-support,<=50K
Male,61,White,Bachelors,Private,Sales,>50K
Female,41,White,HS-grad,Private,Sales,<=50K
Female,50,Black,Some-college,Private,Machine-op-inspct,<=50K
Male,53,Asian-Pac-Islander,Bachelors,Private,Exec-managerial,>50K
Male,36,White,Bachelors,Local-gov,Protective-serv,<=50K
Female,38,Black,Some-college,Private,Adm-clerical,<=50K
Male,75,White,HS-grad,Self-emp-not-inc,Sales,<=50K
Female,26,White,Assoc-voc,Private,Adm-clerical,>50K
Male,44,White,Bachelors,Private,Exec-managerial,>50K
Female,25,White,HS-grad,Private,Adm-clerical,<=50K
Female,31,White,Some-college,Private,Sales,<=50K
Male,49,Asian-Pac-Islander,12th,Private,Transport-moving,<=50K
Male,34,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,31,White,HS-grad,Self-emp-not-inc,Prof-specialty,<=50K
Male,47,White,Some-college,Self-emp-not-inc,Craft-repair,<=50K
Male,38,White,Bachelors,Private,Exec-managerial,>50K
Female,18,White,HS-grad,Private,Craft-repair,<=50K
Female,47,White,9th,Private,Other-service,<=50K
Male,42,White,HS-grad,Private,Craft-repair,<=50K
Male,29,White,Bachelors,Private,Sales,<=50K
Male,38,White,Some-college,Local-gov,Protective-serv,<=50K
Female,22,Black,Some-college,Private,Sales,<=50K
Male,32,White,HS-grad,Private,Craft-repair,<=50K
Male,20,White,Some-college,Private,Adm-clerical,<=50K
Male,41,White,Prof-school,Private,Sales,<=50K
Male,46,Black,HS-grad,Private,Transport-moving,>50K
Female,44,White,HS-grad,Private,Adm-clerical,<=50K
Female,35,White,Bachelors,Private,Adm-clerical,<=50K
Male,60,White,HS-grad,Private,Craft-repair,>50K
Male,36,White,9th,Local-gov,Craft-repair,<=50K
Male,30,White,Some-college,Private,Craft-repair,<=50K
Male,40,White,Doctorate,State-gov,Prof-specialty,>50K
Female,21,White,Some-college,Private,Adm-clerical,<=50K
Female,25,White,Bachelors,Private,Prof-specialty,<=50K
Male,56,White,Masters,State-gov,Prof-specialty,<=50K
Male,42,White,Some-college,Private,Exec-managerial,>50K
Male,26,White,7th-8th,Private,Handlers-cleaners,<=50K
Female,66,White,HS-grad,Self-emp-inc,Adm-clerical,>50K
Male,48,White,7th-8th,Private,Craft-repair,<=50K
Male,35,White,Some-college,Private,Sales,<=50K
Male,41,White,Masters,Private,Prof-specialty,>50K
Female,19,White,Some-college,Private,Sales,<=50K
Male,55,White,HS-grad,Self-emp-not-inc,Sales,<=50K
Male,42,White,Bachelors,Self-emp-not-inc,Craft-repair,>50K
Male,45,White,Some-college,Private,Transport-moving,<=50K
Male,29,White,Bachelors,Private,Handlers-cleaners,<=50K
Male,42,White,Doctorate,Self-emp-not-inc,Prof-specialty,>50K
Female,65,White,HS-grad,Private,Sales,<=50K
Male,30,Asian-Pac-Islander,Assoc-acdm,Private,Other-service,<=50K
Male,43,White,Some-college,Private,Craft-repair,<=50K
Male,61,White,7th-8th,Private,Machine-op-inspct,<=50K
Female,22,White,Some-college,Private,Other-service,<=50K
Female,23,White,11th,Private,Other-service,<=50K
Male,34,White,HS-grad,Private,Machine-op-inspct,<=50K
Female,51,White,HS-grad,Private,Prof-specialty,<=50K
Female,21,White,Some-college,Private,Adm-clerical,<=50K
Male,31,Asian-Pac-Islander,Assoc-acdm,Private,Prof-specialty,<=50K
Female,34,White,Assoc-acdm,Private,Adm-clerical,<=50K
Female,33,Black,Some-college,Federal-gov,Exec-managerial,>50K
Male,32,White,Masters,Private,Exec-managerial,>50K
Male,44,White,11th,Private,Sales,>50K
Male,21,Black,Some-college,State-gov,Other-service,<=50K
Female,75,White,HS-grad,Local-gov,Adm-clerical,<=50K
Male,55,Asian-Pac-Islander,Masters,Federal-gov,Exec-managerial,>50K
Female,43,White,HS-grad,Self-emp-not-inc,Other-service,<=50K
Male,31,White,HS-grad,Private,Craft-repair,<=50K
Male,41,White,Some-college,Private,Craft-repair,<=50K
Male,26,White,Masters,Local-gov,Prof-specialty,<=50K
Female,23,Black,Assoc-voc,Private,Craft-repair,<=50K
Female,42,Black,HS-grad,Federal-gov,Adm-clerical,<=50K
Female,29,White,HS-grad,Private,Adm-clerical,<=50K
Male,21,White,HS-grad,Private,Adm-clerical,<=50K
Male,28,White,Bachelors,Private,Exec-managerial,<=50K
Female,35,Black,Some-college,Federal-gov,Other-service,<=50K
Male,65,White,Bachelors,Private,Transport-moving,<=50K
Male,34,White,Bachelors,Private,Prof-specialty,<=50K
Male,58,White,Bachelors,Private,Sales,<=50K
Female,59,White,HS-grad,Private,Other-service,<=50K
Male,46,White,Bachelors,Private,Exec-managerial,>50K
Male,30,White,Assoc-voc,Private,Prof-specialty,>50K
Male,28,White,Bachelors,Private,Handlers-cleaners,<=50K
Male,47,White,Masters,Private,Sales,>50K
Male,30,White,Bachelors,Private,Sales,>50K
Male,34,White,HS-grad,Private,Craft-repair,<=50K
Female,51,White,Some-college,State-gov,Prof-specialty,<=50K
Male,41,White,HS-grad,Private,Exec-managerial,<=50K
Male,57,White,Some-college,Private,Prof-specialty,>50K
Male,28,White,Assoc-voc,Self-emp-not-inc,Farming-fishing,<=50K
Female,62,White,HS-grad,Local-gov,Other-service,<=50K
Male,22,White,Some-college,State-gov,Tech-support,<=50K
Male,38,White,Bachelors,Private,Prof-specialty,>50K
Male,45,White,HS-grad,Local-gov,Transport-moving,>50K
Male,37,White,Assoc-acdm,Private,Craft-repair,<=50K
Male,21,White,HS-grad,Private,Machine-op-inspct,<=50K
Male,49,Black,HS-grad,Private,Craft-repair,<=50K
Male,24,Black,HS-grad,Private,Other-service,<=50K
Male,47,White,Bachelors,Private,Exec-managerial,>50K
Female,20,White,Some-college,Federal-gov,Tech-support,<=50K
Female,27,White,Prof-school,Private,Prof-specialty,>50K
Female,40,White,HS-grad,Private,Other-service,<=50K
Female,31,White,Bachelors,Local-gov,Prof-specialty,<=50K
Male,43,White,HS-grad,Private,Machine-op-inspct,>50K
Male,48,White,Bachelors,Private,Exec-managerial,>50K
Male,64,White,HS-grad,Self-emp-not-inc,Farming-fishing,>50K
Male,39,White,HS-grad,Private,Craft-repair,<=50K
Male,50,White,HS-grad,Private,Craft-repair,<=50K
Female,52,White,Assoc-voc,Private,Other-service,<=50K
Female,44,White,Masters,Private,Prof-specialty,<=50K
Male,54,White,HS-grad,Private,Transport-moving,>50K
Male,17,White,10th,Self-emp-not-inc,Farming-fishing,<=50K
Male,33,Black,HS-grad,Federal-gov,Adm-clerical,<=50K
Female,28,White,10th,Private,Machine-op-inspct,<=50K
Male,39,White,Bachelors,Self-emp-not-inc,Sales,<=50K
Male,33,White,Assoc-voc,Private,Craft-repair,<=50K
Male,59,White,7th-8th,Private,Other-service,<=50K
Female,74,Black,1st-4th,Private,Priv-house-serv,<=50K
Male,54,White,Some-college,Private,Protective-serv,>50K
Male,31,White,Assoc-acdm,Private,Machine-op-inspct,<=50K
Female,31,White,Some-college,Private,Sales,<=50K
Female,20,Asian-Pac-Islander,Some-college,Private,Sales,<=50K
Male,54,White,Masters,Local-gov,Prof-specialty,>50K
Male,42,White,Assoc-voc,Private,Adm-clerical,<=50K
Male,57,White,Prof-school,Self-emp-not-inc,Prof-specialty,<=50K
Female,49,Asian-Pac-Islander,HS-grad,Private,Craft-repair,<=50K
